date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days
26-02-2023,P046,Home,18,972.3,87,56,0,0,6,2,2
23-04-2022,P034,Sports,30,2457.05,91,52,0,0,5,4,2
18-10-2023,P048,Apparel,83,1872.65,146,51,1,42,2,10,7
20-10-2022,P003,Home,43,4764.99,87,79,0,0,3,10,10
16-11-2023,P012,Sports,41,4902.92,143,78,0,0,3,11,6
03-07-2023,P003,Home,17,4896.46,359,79,0,0,0,7,10
12-07-2023,P010,Home,17,21077.2,76,43,0,0,2,7,12
12-02-2022,P026,Home,20,7186.64,119,42,0,0,5,2,8
10-11-2023,P023,Electronics,29,2617.79,83,32,0,0,4,11,4
26-05-2022,P019,Apparel,34,790,70,33,0,0,3,5,4
02-02-2023,P017,Electronics,17,18702.07,189,59,0,0,3,2,7
17-05-2023,P040,Apparel,26,1380.24,53,51,0,0,2,5,9
10-10-2022,P040,Apparel,49,1385.77,189,51,0,0,0,10,9
10-11-2023,P020,Electronics,23,19155.38,172,45,0,0,4,11,8
06-03-2023,P017,Electronics,17,18559.07,98,59,0,0,0,3,7
06-09-2023,P008,Beauty,43,2074.55,41,20,0,0,2,9,10
13-09-2022,P005,Electronics,21,8390.08,93,72,0,0,1,9,9
02-05-2023,P026,Home,13,7403.81,66,42,0,0,1,5,8
27-10-2022,P038,Electronics,36,13241.55,73,52,0,0,3,10,4
04-02-2023,P044,Sports,20,2025.01,53,36,0,0,5,2,12
27-08-2022,P017,Electronics,25,18732.82,123,59,0,0,5,8,7
09-09-2023,P048,Apparel,41,1965.78,150,51,0,0,5,9,7
31-03-2022,P039,Home,15,2565.45,106,43,0,0,3,3,12
30-05-2022,P026,Home,33,7205.98,115,42,0,0,0,5,8
02-11-2023,P020,Electronics,39,20060.02,106,45,0,0,3,11,8
19-02-2023,P042,Apparel,26,1177.34,50,31,0,0,6,2,8
22-11-2023,P008,Beauty,63,2064.3,0,20,0,0,2,11,10
29-10-2022,P001,Electronics,38,24019.6,66,45,0,0,5,10,13
06-12-2023,P037,Electronics,19,5887.18,155,46,0,0,2,12,10
14-06-2022,P018,Apparel,31,3095.45,52,20,0,0,1,6,4
24-05-2022,P011,Electronics,17,6666.43,39,27,0,0,1,5,4
16-02-2022,P027,Electronics,16,11363.83,96,62,0,0,2,2,14
21-02-2022,P027,Electronics,16,11555.51,80,62,0,0,0,2,14
15-07-2022,P036,Beauty,37,979.02,44,22,0,0,4,7,8
21-01-2023,P028,Apparel,32,1131.81,70,51,0,0,5,1,8
12-02-2022,P039,Home,23,2558.03,73,43,0,0,5,2,12
14-04-2023,P022,Electronics,15,14318.67,136,34,0,0,4,4,11
27-01-2022,P015,Electronics,16,12686.77,62,52,0,0,3,1,8
10-09-2023,P044,Sports,32,2034.77,136,36,0,0,6,9,12
18-01-2022,P019,Apparel,29,787.58,91,33,0,0,1,1,4
02-10-2023,P034,Sports,20,2425.94,149,52,0,0,0,10,2
28-12-2022,P034,Sports,47,2390.14,103,52,0,0,2,12,2
26-07-2023,P011,Electronics,23,6539.62,53,27,0,0,2,7,4
18-02-2023,P009,Apparel,30,3545.4,170,43,0,0,5,2,2
18-02-2022,P008,Beauty,39,2015.86,75,20,0,0,4,2,10
05-11-2023,P002,Sports,51,5732.88,62,55,0,0,6,11,9
06-03-2023,P003,Home,20,4863.62,122,79,0,0,0,3,10
08-02-2023,P026,Home,12,7369.98,153,42,0,0,2,2,8
02-09-2022,P014,Electronics,17,229810.3,88,28,0,0,4,9,9
11-01-2022,P011,Electronics,9,6666.42,107,27,0,0,1,1,4
21-02-2023,P001,Electronics,10,24952.7,158,45,0,0,1,2,13
18-01-2023,P048,Apparel,33,1950.75,173,51,0,0,2,1,7
08-04-2022,P032,Electronics,18,6955.59,83,39,0,0,4,4,12
30-04-2022,P010,Home,28,2033.09,145,43,0,0,5,4,12
20-10-2023,P023,Electronics,31,2586.86,154,32,0,0,4,10,4
04-06-2023,P046,Home,25,1002.75,233,56,0,0,6,6,2
24-04-2023,P010,Home,22,2024.03,118,43,0,0,0,4,12
16-12-2022,P012,Sports,35,4739.78,170,78,0,0,4,12,6
06-06-2023,P050,Electronics,18,19493.04,81,78,0,0,1,6,2
04-11-2022,P025,Apparel,56,1412.77,109,51,0,0,4,11,5
09-06-2023,P030,Electronics,21,23984.66,69,64,0,0,4,6,10
24-11-2023,P035,Sports,50,1785.45,254,76,1,39.4,4,11,5
09-04-2022,P028,Apparel,41,1139.75,66,51,0,0,5,4,8
18-12-2022,P029,Apparel,49,1282.17,157,41,0,0,6,12,13
10-01-2022,P024,Electronics,15,2791.23,106,58,0,0,0,1,2
17-12-2022,P034,Sports,43,2445,192,52,0,0,5,12,2
19-09-2022,P010,Home,24,2017.09,125,43,0,0,0,9,12
15-12-2023,P047,Electronics,24,16877.37,96,21,0,0,4,12,6
28-10-2023,P035,Sports,39,1716.37,275,76,0,0,5,10,5
02-11-2023,P007,Electronics,29,14305.45,195,60,0,0,3,11,14
30-03-2022,P036,Beauty,36,991.62,31,22,0,0,2,3,8
09-05-2023,P049,Apparel,21,1163.14,38,23,0,0,1,5,8
27-01-2023,P003,Home,17,4937.86,272,79,0,0,4,1,10
02-04-2022,P016,Electronics,26,9143.72,161,43,0,0,5,4,6
23-09-2022,P032,Electronics,16,6887.49,99,39,0,0,4,9,12
06-04-2023,P015,Electronics,15,12144.84,82,52,0,0,3,4,8
05-04-2023,P035,Sports,25,1774.28,321,76,0,0,2,4,5
25-05-2023,P033,Electronics,22,9576.5,119,74,0,0,3,5,13
26-08-2023,P011,Electronics,28,6703.75,69,27,0,0,5,8,4
31-07-2023,P036,Beauty,29,985.89,59,22,0,0,0,7,8
26-02-2023,P041,Electronics,17,17923.68,118,68,0,0,6,2,2
22-06-2023,P023,Electronics,18,2593.46,69,32,0,0,3,6,4
15-04-2023,P004,Apparel,32,3448.42,41,40,0,0,5,4,14
11-09-2022,P039,Home,29,2637.94,164,43,0,0,6,9,12
20-02-2022,P009,Apparel,29,3471.72,58,43,0,0,6,2,2
15-02-2022,P012,Sports,25,4797.6,324,78,0,0,1,2,6
21-06-2023,P016,Electronics,13,9075.21,61,43,0,0,2,6,6
20-11-2023,P014,Electronics,32,22904.24,43,28,0,0,0,11,9
19-09-2022,P027,Electronics,20,11424.01,116,62,0,0,0,9,14
13-01-2022,P020,Electronics,12,19003.14,121,45,0,0,3,1,8
09-11-2022,P008,Beauty,67,2068.2,0,20,0,0,2,11,10
29-10-2023,P017,Electronics,31,18957.91,251,59,0,0,6,10,7
19-05-2023,P035,Sports,29,1771.17,131,76,0,0,4,5,5
31-08-2022,P001,Electronics,20,24725.51,95,45,0,0,2,8,13
08-10-2023,P004,Apparel,44,3326.32,131,40,0,0,6,10,14
12-02-2023,P030,Electronics,19,23537.09,134,64,0,0,6,2,10
17-08-2022,P012,Sports,29,4826.16,237,78,0,0,2,8,6
19-06-2022,P044,Sports,14,2089.73,66,36,0,0,6,6,12
03-06-2023,P018,Apparel,39,3229.62,21,20,0,0,5,6,4
26-07-2022,P014,Electronics,16,23323.24,60,28,0,0,1,7,9
21-01-2023,P002,Sports,23,5521.93,92,55,0,0,5,1,9
28-03-2022,P034,Sports,30,2524.06,101,52,0,0,0,3,2
23-04-2023,P007,Electronics,27,14386.34,167,60,0,0,6,4,14
20-03-2023,P015,Electronics,17,12093.2,178,52,0,0,0,3,8
29-11-2023,P026,Home,26,7265.06,72,42,0,0,2,11,8
05-07-2022,P027,Electronics,13,11750.85,172,62,0,0,1,7,14
01-10-2023,P046,Home,39,984.59,165,56,0,0,6,10,2
22-07-2022,P007,Electronics,15,14146.81,197,60,0,0,4,7,14
26-11-2023,P027,Electronics,74,11310.41,189,62,1,52.2,6,11,14
30-05-2023,P027,Electronics,22,11403.27,95,62,0,0,1,5,14
29-12-2023,P005,Electronics,44,8413.35,233,72,0,0,4,12,9
22-01-2022,P038,Electronics,19,13148.69,60,52,0,0,5,1,4
29-07-2022,P010,Home,19,2099.71,138,43,0,0,4,7,12
02-10-2022,P023,Electronics,56,2539.2,139,32,1,38.9,6,10,4
17-08-2022,P003,Home,23,4922.64,255,79,0,0,2,8,10
23-03-2022,P030,Electronics,20,23608.07,185,64,0,0,2,3,10
13-10-2022,P023,Electronics,22,2606.05,85,32,0,0,3,10,4
18-11-2023,P037,Electronics,48,5836.27,95,46,0,0,5,11,10
28-02-2022,P029,Apparel,25,1324.52,93,41,0,0,0,2,13
17-07-2023,P004,Apparel,39,3476.7,147,40,0,0,0,7,14
25-02-2022,P025,Apparel,30,1364.52,98,51,0,0,4,2,5
21-04-2023,P042,Apparel,40,1203.69,42,31,0,0,4,4,8
21-09-2023,P043,Electronics,16,13658.42,182,68,0,0,3,9,6
20-01-2022,P034,Sports,18,2448.39,-180,52,0,0,3,1,2
25-08-2022,P008,Beauty,36,2016.67,81,20,0,0,3,8,10
01-12-2023,P043,Electronics,31,13509.43,94,68,0,0,4,12,6
14-03-2023,P019,Apparel,24,776.91,91,33,0,0,1,3,4
11-10-2023,P012,Sports,45,49391.3,92,78,0,0,2,10,6
24-10-2022,P035,Sports,64,1728.45,208,76,1,32.6,0,10,5
25-12-2023,P002,Sports,81,5596.39,239,55,1,47.5,0,12,9
24-08-2022,P034,Sports,23,2491.07,165,52,0,0,2,8,2
21-09-2022,P015,Electronics,14,12358.96,54,52,0,0,2,9,8
28-12-2022,P039,Home,43,2575.8,187,43,0,0,2,12,12
05-09-2022,P036,Beauty,43,980.06,70,22,0,0,0,9,8
15-04-2022,P016,Electronics,19,9096.45,103,43,0,0,4,4,6
17-06-2022,P028,Apparel,22,1125.44,151,51,0,0,4,6,8
12-08-2022,P046,Home,14,957.39,204,56,0,0,4,8,2
28-03-2023,P028,Apparel,32,1130.72,158,51,0,0,1,3,8
17-02-2023,P045,Electronics,13,15540.58,61,21,0,0,4,2,13
12-11-2022,P026,Home,56,7284.06,134,42,0,0,5,11,8
20-07-2023,P031,Apparel,28,728.89,174,47,0,0,3,7,13
02-03-2023,P030,Electronics,10,23855.84,236,64,0,0,3,3,10
28-03-2022,P035,Sports,16,1715.69,345,76,0,0,0,3,5
25-09-2022,P034,Sports,42,2524.72,92,52,0,0,6,9,2
14-10-2022,P043,Electronics,26,13584.8,183,68,0,0,4,10,6
17-03-2023,P010,Home,21,2120.21,82,43,0,0,4,3,12
08-04-2023,P040,Apparel,33,1415.27,57,51,0,0,5,4,9
18-08-2023,P029,Apparel,20,1297.95,124,41,0,0,4,8,13
21-05-2022,P010,Home,27,2012.58,127,43,0,0,5,5,12
02-03-2022,P034,Sports,13,2489.47,62,52,0,0,2,3,2
08-03-2023,P033,Electronics,29,95514.2,252,74,1,46.7,2,3,13
26-08-2023,P009,Apparel,41,3542.55,99,43,0,0,5,8,2
14-10-2023,P017,Electronics,33,18747.83,282,59,0,0,5,10,7
26-07-2022,P022,Electronics,11,13634.64,45,34,0,0,1,7,11
23-10-2023,P021,Apparel,40,2742.63,103,58,0,0,0,10,12
30-06-2022,P024,Electronics,13,2800.54,110,58,0,0,3,6,2
21-12-2022,P045,Electronics,33,15966.14,30,21,0,0,2,12,13
28-06-2023,P037,Electronics,16,5674.82,108,46,0,0,2,6,10
15-09-2022,P006,Electronics,21,10104.19,269,79,0,0,3,9,13
27-10-2022,P041,Electronics,20,18027.07,279,68,0,0,3,10,2
20-04-2023,P047,Electronics,10,16551.41,49,21,0,0,3,4,6
28-08-2022,P020,Electronics,20,19664.34,94,45,0,0,6,8,8
31-03-2022,P017,Electronics,18,19257.8,175,59,0,0,3,3,7
12-12-2023,P005,Electronics,25,8076.46,146,72,0,0,1,12,9
15-03-2023,P020,Electronics,16,19735.23,212,45,0,0,2,3,8
06-03-2023,P020,Electronics,13,19141.05,128,45,0,0,0,3,8
25-06-2022,P011,Electronics,30,6427.53,86,27,0,0,5,6,4
02-01-2023,P004,Apparel,22,3326.01,125,40,0,0,0,1,14
13-03-2023,P017,Electronics,13,18823.75,61,59,0,0,0,3,7
11-12-2023,P012,Sports,32,4954.8,135,78,0,0,0,12,6
20-02-2022,P048,Apparel,33,1864.95,95,51,0,0,6,2,7
15-01-2022,P042,Apparel,46,1200.2,89,31,1,29.2,5,1,8
27-08-2023,P007,Electronics,26,14354.58,65,60,0,0,6,8,14
10-04-2023,P025,Apparel,21,1356.43,143,51,0,0,0,4,5
20-01-2023,P031,Apparel,23,733.71,143,47,0,0,4,1,13
05-04-2022,P037,Electronics,9,5829.93,70,46,0,0,1,4,10
12-06-2022,P013,Beauty,45,2354.54,129,77,0,0,6,6,10
10-06-2022,P036,Beauty,40,981.87,86,22,0,0,4,6,8
08-09-2022,P013,Beauty,46,23370.5,83,77,0,0,3,9,10
04-09-2023,P005,Electronics,14,8102.86,88,72,0,0,0,9,9
03-07-2022,P006,Electronics,26,10494.37,177,79,0,0,6,7,13
11-07-2022,P044,Sports,26,2108.64,40,36,0,0,0,7,12
29-07-2022,P042,Apparel,29,1190.13,68,31,0,0,4,7,8
25-01-2023,P024,Electronics,18,2758.09,150,58,0,0,2,1,2
03-12-2023,P049,Apparel,70,1134.17,23,23,0,0,6,12,8
05-12-2023,P026,Home,23,7395.67,49,42,0,0,1,12,8
17-02-2022,P040,Apparel,28,1422.78,158,51,0,0,3,2,9
04-01-2023,P010,Home,14,2102.37,127,43,0,0,2,1,12
27-09-2022,P004,Apparel,27,3351.01,100,40,0,0,1,9,14
13-04-2022,P043,Electronics,10,13666.49,291,68,0,0,2,4,6
20-02-2023,P032,Electronics,11,7066.75,103,39,0,0,0,2,12
27-12-2023,P005,Electronics,40,8074.81,277,72,0,0,2,12,9
18-05-2022,P048,Apparel,33,1910.54,139,51,0,0,2,5,7
07-06-2022,P040,Apparel,29,1417.7,138,51,0,0,1,6,9
01-07-2023,P025,Apparel,27,1387.21,168,51,0,0,5,7,5
25-10-2023,P047,Electronics,22,16115.29,53,21,0,0,2,10,6
31-08-2023,P035,Sports,27,1798.77,177,76,0,0,3,8,5
07-09-2022,P013,Beauty,47,2385.02,129,77,0,0,2,9,10
25-04-2022,P033,Electronics,18,9546.95,89,74,0,0,0,4,13
24-02-2022,P002,Sports,22,5508.33,127,55,0,0,3,2,9
23-06-2022,P008,Beauty,26,1998.14,27,20,0,0,3,6,10
06-05-2022,P038,Electronics,16,12959.34,84,52,0,0,4,5,4
17-08-2022,P044,Sports,21,2127.21,101,36,0,0,2,8,12
30-11-2023,P048,Apparel,54,1948.32,69,51,0,0,3,11,7
22-03-2022,P036,Beauty,27,952.42,67,22,0,0,1,3,8
24-11-2023,P008,Beauty,115,2046.24,0,20,1,50.5,4,11,10
11-10-2022,P031,Apparel,38,708.44,121,47,0,0,1,10,13
16-03-2022,P040,Apparel,24,1392.02,171,51,0,0,2,3,9
07-10-2022,P026,Home,35,7462.39,122,42,0,0,4,10,8
28-11-2022,P031,Apparel,85,726.13,130,47,1,49,0,11,13
18-08-2022,P022,Electronics,16,14041.58,48,34,0,0,3,8,11
16-02-2023,P035,Sports,22,1801.5,120,76,0,0,3,2,5
24-10-2023,P026,Home,35,7531.06,150,42,0,0,1,10,8
25-12-2022,P013,Beauty,100,2318.27,293,77,1,14.2,6,12,10
29-04-2023,P029,Apparel,30,1327.64,90,41,0,0,5,4,13
06-09-2023,P020,Electronics,20,19494.82,143,45,0,0,2,9,8
14-11-2022,P006,Electronics,21,10329.49,103,79,0,0,0,11,13
06-05-2022,P036,Beauty,39,965.66,55,22,0,0,4,5,8
18-06-2023,P042,Apparel,38,1188,80,31,0,0,6,6,8
26-11-2023,P011,Electronics,79,6534.1,50,27,1,56.3,6,11,4
10-05-2023,P023,Electronics,24,2586.49,113,32,0,0,2,5,4
09-08-2022,P021,Apparel,32,2781.97,101,58,0,0,1,8,12
26-06-2023,P044,Sports,19,2011.01,107,36,0,0,0,6,12
15-02-2022,P047,Electronics,15,16777.84,41,21,0,0,1,2,6
18-10-2022,P009,Apparel,34,3387.85,171,43,0,0,1,10,2
06-08-2022,P050,Electronics,19,19529.63,231,78,0,0,5,8,2
22-12-2022,P046,Home,27,952.5,152,56,0,0,3,12,2
05-11-2023,P006,Electronics,48,10194.66,88,79,0,0,6,11,13
23-02-2023,P036,Beauty,28,998.14,68,22,0,0,3,2,8
08-04-2022,P004,Apparel,34,3323.58,99,40,0,0,4,4,14
05-03-2022,P036,Beauty,37,981.39,41,22,0,0,5,3,8
09-03-2023,P025,Apparel,35,1405.41,179,51,1,20.4,3,3,5
12-01-2022,P040,Apparel,27,1415.81,142,51,0,0,2,1,9
04-03-2023,P046,Home,16,1000.81,208,56,0,0,5,3,2
17-11-2023,P017,Electronics,29,18592.31,177,59,0,0,4,11,7
25-03-2023,P049,Apparel,41,1124.69,-66,23,0,0,5,3,8
27-04-2023,P035,Sports,22,1742.78,281,76,0,0,3,4,5
21-08-2022,P032,Electronics,22,6845.33,76,39,0,0,6,8,12
15-01-2023,P003,Home,31,4718.47,300,79,1,16.1,6,1,10
13-09-2023,P036,Beauty,41,964.26,72,22,0,0,2,9,8
04-01-2023,P011,Electronics,15,6627.71,106,27,0,0,2,1,4
18-08-2023,P003,Home,16,4816.76,154,79,0,0,4,8,10
09-05-2023,P041,Electronics,12,17985.38,165,68,0,0,1,5,2
08-06-2023,P014,Electronics,18,22794.11,56,28,0,0,3,6,9
13-12-2022,P010,Home,29,2100.75,65,43,0,0,1,12,12
08-02-2023,P033,Electronics,10,9630.78,184,74,0,0,2,2,13
22-10-2022,P015,Electronics,26,12204.5,177,52,0,0,5,10,8
26-09-2023,P042,Apparel,25,1196.87,47,31,0,0,1,9,8
15-07-2022,P021,Apparel,27,2790.14,158,58,0,0,4,7,12
02-05-2022,P032,Electronics,21,6821.95,40,39,0,0,0,5,12
11-12-2022,P035,Sports,45,1728.46,179,76,0,0,6,12,5
19-08-2022,P043,Electronics,24,13594.59,249,68,0,0,4,8,6
22-10-2022,P034,Sports,42,2429.5,174,52,0,0,5,10,2
18-12-2023,P041,Electronics,21,18528.18,174,68,0,0,0,12,2
18-08-2023,P006,Electronics,14,10191.64,265,79,0,0,4,8,13
22-11-2023,P007,Electronics,30,14630.78,126,60,0,0,2,11,14
28-01-2022,P031,Apparel,25,733.87,81,47,0,0,4,1,13
14-05-2023,P039,Home,23,2529.5,83,43,0,0,6,5,12
28-06-2023,P014,Electronics,21,23434.68,108,28,0,0,2,6,9
12-05-2022,P017,Electronics,14,18955.11,95,59,0,0,3,5,7
04-12-2022,P025,Apparel,46,1378.79,125,51,0,0,6,12,5
31-07-2022,P032,Electronics,17,7229.12,172,39,0,0,6,7,12
24-08-2023,P041,Electronics,26,18364.63,76,68,0,0,3,8,2
19-01-2022,P036,Beauty,32,979.66,59,22,0,0,2,1,8
28-06-2023,P002,Sports,19,5594.96,231,55,0,0,2,6,9
13-12-2023,P022,Electronics,23,13837.14,117,34,0,0,2,12,11
06-12-2023,P033,Electronics,33,9597.61,148,74,0,0,2,12,13
16-06-2023,P019,Apparel,25,761.35,99,33,0,0,4,6,4
19-08-2023,P008,Beauty,49,2052.26,71,20,0,0,5,8,10
15-12-2022,P017,Electronics,37,19107.4,144,59,0,0,3,12,7
01-05-2023,P034,Sports,30,2471.91,114,52,0,0,0,5,2
31-03-2023,P012,Sports,25,4847.51,224,78,0,0,4,3,6
03-01-2023,P004,Apparel,22,3416.83,103,40,0,0,1,1,14
12-10-2023,P007,Electronics,31,14572.62,224,60,0,0,3,10,14
19-04-2023,P036,Beauty,32,997.53,43,22,0,0,2,4,8
16-09-2023,P012,Sports,29,4753.46,97,78,0,0,5,9,6
13-01-2023,P014,Electronics,14,22878.28,40,28,0,0,4,1,9
03-08-2022,P050,Electronics,15,19074.65,273,78,0,0,2,8,2
11-03-2022,P020,Electronics,15,19171.09,51,45,0,0,4,3,8
16-11-2022,P046,Home,27,982.3,84,56,0,0,2,11,2
07-03-2022,P011,Electronics,15,6435.88,67,27,0,0,0,3,4
21-07-2023,P012,Sports,21,4731.57,128,78,0,0,4,7,6
28-01-2022,P014,Electronics,13,23605.62,101,28,0,0,4,1,9
13-05-2023,P037,Electronics,16,5658.36,148,46,0,0,5,5,10
17-02-2022,P045,Electronics,16,16258.36,33,21,0,0,3,2,13
17-06-2022,P048,Apparel,30,1886.46,155,51,0,0,4,6,7
30-01-2022,P021,Apparel,32,2845.47,119,58,0,0,6,1,12
27-10-2023,P043,Electronics,22,13492.95,205,68,0,0,4,10,6
17-07-2022,P043,Electronics,29,13280.12,99,68,0,0,6,7,6
21-07-2022,P015,Electronics,17,12284.85,176,52,0,0,3,7,8
19-10-2022,P048,Apparel,39,1929.62,158,51,0,0,2,10,7
29-04-2023,P050,Electronics,29,19825.72,228,78,0,0,5,4,2
10-02-2022,P047,Electronics,25,16830.86,76,21,0,0,3,2,6
17-05-2023,P032,Electronics,13,6966.09,113,39,0,0,2,5,12
06-07-2022,P034,Sports,29,2391.01,86,52,0,0,2,7,2
09-03-2023,P020,Electronics,35,19752.28,74,45,1,43,3,3,8
24-12-2023,P026,Home,60,7228.13,130,42,1,28.4,6,12,8
24-11-2022,P022,Electronics,21,14062.73,49,34,0,0,3,11,11
27-06-2022,P015,Electronics,16,12683.36,212,52,0,0,0,6,8
20-06-2023,P045,Electronics,17,16081.15,89,21,0,0,1,6,13
09-10-2023,P026,Home,39,7301.34,74,42,0,0,0,10,8
08-11-2023,P031,Apparel,43,711.37,138,47,0,0,2,11,13
26-07-2022,P009,Apparel,15,3412.24,76,43,0,0,1,7,2
14-04-2023,P036,Beauty,42,980.2,75,22,0,0,4,4,8
27-07-2023,P018,Apparel,26,3074.48,45,20,0,0,3,7,4
12-08-2023,P049,Apparel,33,1156.64,48,23,0,0,5,8,8
14-11-2023,P036,Beauty,80,967.72,21,22,1,24,1,11,8
12-02-2022,P047,Electronics,20,16358.55,56,21,0,0,5,2,6
23-12-2023,P021,Apparel,68,2819.06,91,58,0,0,5,12,12
18-10-2023,P038,Electronics,54,13337.77,141,52,1,52.5,2,10,4
01-08-2023,P011,Electronics,14,6383.55,39,27,0,0,1,8,4
05-11-2023,P013,Beauty,72,2364.52,183,77,0,0,6,11,10
26-10-2022,P002,Sports,53,5512.61,127,55,1,39,2,10,9
18-05-2023,P025,Apparel,33,1399.44,64,51,0,0,3,5,5
31-10-2023,P025,Apparel,49,1415.37,85,51,0,0,1,10,5
27-12-2022,P029,Apparel,46,1272.45,68,41,0,0,1,12,13
04-11-2023,P016,Electronics,42,8995.62,111,43,0,0,5,11,6
04-09-2022,P042,Apparel,41,1153.4,112,31,0,0,6,9,8
15-03-2022,P043,Electronics,21,13450.13,108,68,0,0,1,3,6
18-10-2022,P006,Electronics,30,10291.9,97,79,0,0,1,10,13
08-11-2022,P019,Apparel,59,761.68,62,33,0,0,1,11,4
23-11-2023,P008,Beauty,66,1985.81,6,20,0,0,3,11,10
13-06-2023,P045,Electronics,19,16048.58,31,21,0,0,1,6,13
25-05-2023,P008,Beauty,41,1982.82,41,20,0,0,3,5,10
30-09-2022,P027,Electronics,21,11314.68,80,62,0,0,4,9,14
08-07-2023,P032,Electronics,18,7057.74,83,39,0,0,5,7,12
25-02-2023,P035,Sports,36,1768.22,203,76,0,0,5,2,5
27-03-2023,P003,Home,34,4831.2,272,79,0,0,0,3,10
03-05-2023,P038,Electronics,13,13124.48,104,52,0,0,2,5,4
24-06-2022,P028,Apparel,24,11416.7,127,51,0,0,4,6,8
08-10-2022,P009,Apparel,53,3453.17,74,43,0,0,5,10,2
26-03-2023,P014,Electronics,16,23602.71,106,28,0,0,6,3,9
24-05-2022,P038,Electronics,18,12971.07,201,52,0,0,1,5,4
08-11-2022,P007,Electronics,31,14136.95,224,60,0,0,1,11,14
27-11-2022,P037,Electronics,51,5901.71,138,46,1,16.2,6,11,10
29-10-2023,P013,Beauty,52,2341.06,200,77,0,0,6,10,10
30-07-2023,P034,Sports,32,2508.22,130,52,0,0,6,7,2
28-04-2023,P048,Apparel,30,1891.67,73,51,0,0,4,4,7
20-06-2023,P029,Apparel,35,1319.45,86,41,0,0,1,6,13
25-12-2022,P017,Electronics,46,19201.97,166,59,1,13.1,6,12,7
13-09-2023,P027,Electronics,20,11153.39,187,62,0,0,2,9,14
23-12-2023,P049,Apparel,44,1175.63,65,23,0,0,5,12,8
23-07-2022,P037,Electronics,25,5658.1,179,46,0,0,5,7,10
28-11-2022,P016,Electronics,59,9125.8,119,43,1,51.8,0,11,6
08-05-2023,P015,Electronics,21,12475.11,181,52,0,0,0,5,8
16-10-2022,P018,Apparel,45,3096.45,51,20,0,0,6,10,4
26-10-2022,P033,Electronics,38,9287.23,254,74,1,13.1,2,10,13
04-09-2023,P024,Electronics,32,2786.75,145,58,0,0,0,9,2
19-07-2023,P039,Home,17,2585.08,58,43,0,0,2,7,12
24-03-2022,P037,Electronics,23,5949.69,100,46,0,0,3,3,10
23-12-2022,P020,Electronics,22,19357.98,99,45,0,0,4,12,8
12-09-2023,P034,Sports,26,2389.7,85,52,0,0,1,9,2
05-07-2023,P026,Home,12,7275.91,67,42,0,0,2,7,8
09-01-2022,P033,Electronics,19,9614.26,167,74,0,0,6,1,13
14-11-2023,P021,Apparel,89,2715.37,73,58,1,37,1,11,12
19-05-2022,P048,Apparel,25,1882.65,114,51,0,0,3,5,7
31-10-2022,P041,Electronics,30,18550.38,249,68,0,0,0,10,2
11-05-2022,P002,Sports,35,5621.36,232,55,0,0,2,5,9
25-05-2022,P024,Electronics,19,2705.35,71,58,0,0,2,5,2
15-10-2023,P033,Electronics,49,9250.87,216,74,1,48.2,6,10,13
23-08-2023,P018,Apparel,25,3196.58,40,20,0,0,2,8,4
27-01-2023,P039,Home,15,2596.81,103,43,0,0,4,1,12
11-04-2023,P039,Home,19,2655.92,162,43,0,0,1,4,12
04-07-2022,P003,Home,17,4742.12,128,79,0,0,0,7,10
30-03-2023,P025,Apparel,18,1391.57,98,51,0,0,3,3,5
10-03-2023,P029,Apparel,47,1269.29,100,41,1,51.5,4,3,13
06-06-2022,P046,Home,23,968.41,82,56,0,0,0,6,2
30-12-2023,P012,Sports,48,4987.52,87,78,0,0,5,12,6
22-02-2022,P016,Electronics,8,9021.37,166,43,0,0,1,2,6
08-05-2022,P009,Apparel,34,3410.08,126,43,0,0,6,5,2
05-11-2022,P050,Electronics,38,19007.68,271,78,0,0,5,11,2
21-05-2023,P038,Electronics,27,12879.84,199,52,0,0,6,5,4
17-03-2022,P020,Electronics,32,19790.92,139,45,1,44.6,3,3,8
30-06-2022,P043,Electronics,19,13081.19,216,68,0,0,3,6,6
02-07-2023,P039,Home,15,2577.51,114,43,0,0,6,7,12
05-07-2023,P035,Sports,26,1776.85,183,76,0,0,2,7,5
01-12-2022,P028,Apparel,47,1140.53,152,51,0,0,3,12,8
13-02-2023,P040,Apparel,14,1414.02,151,51,0,0,0,2,9
03-06-2023,P034,Sports,22,2421.42,165,52,0,0,5,6,2
15-03-2022,P029,Apparel,25,1328.2,98,41,0,0,1,3,13
26-05-2022,P002,Sports,30,5777.19,147,55,0,0,3,5,9
07-05-2023,P030,Electronics,21,22923.57,234,64,0,0,6,5,10
27-02-2022,P033,Electronics,15,9739.53,282,74,0,0,6,2,13
05-07-2022,P046,Home,17,972.72,188,56,0,0,1,7,2
19-06-2022,P035,Sports,35,1713.15,180,76,0,0,6,6,5
22-12-2022,P010,Home,36,2056.29,139,43,0,0,3,12,12
09-12-2023,P018,Apparel,57,3146.29,19,20,0,0,5,12,4
18-01-2023,P024,Electronics,6,2728.16,211,58,0,0,2,1,2
05-03-2023,P043,Electronics,17,13149.36,110,68,0,0,6,3,6
27-04-2023,P041,Electronics,23,18255.98,219,68,0,0,3,4,2
21-05-2023,P028,Apparel,51,1125.91,82,51,0,0,6,5,8
